"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q3",75.5520108758541,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2004-Q4",76.8145280789338,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",77.393,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",78.384,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",79.414,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",80.52,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",82.334,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",84.05,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",85.724,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",88.392,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",91.042,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",92.998,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",94.542,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",95.632,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",94.48,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",92.416,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",87.713,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",82.892,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",79.817,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",79.683,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",81.742,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",84.41,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",85.956,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",86.302,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",86.4,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",85.654,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",85.24,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",84.787,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",84.68,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",84.623,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",84.825,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",85.282,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",85.128,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",85.429,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",85.917,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",86.63,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",87.624,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",89.231,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",91.428,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",93.692,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",95.458,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",96.777,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q1",97.594,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q2",98.643,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",100.692,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",103.071,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",105.288,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",106.564,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",107.465,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",108.583,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",109.907,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",111.221,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",112.6,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",113.606,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",114.507,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",115.16,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",115.947,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",116.37,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",116.258,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",116.266,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",116.841,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",117.004,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",118.098,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",117.754,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",119.791,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q4",123.975,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q1",127.844,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q2",129.407,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q3",130.585,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2021-Q4",134.223,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q1",139.053,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q2",142.424,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q3",145.8,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2022-Q4",147.162,
"GBR","HOUSECOST","NOMINAL","IDX2015","Q","2023-Q1",146.282,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q1",68.9502160662802,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q2",69.4119777960264,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q3",70.3128564016083,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1987-Q4",73.3563539221732,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q1",75.5947873983715,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q2",77.4624346826349,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q3",84.6724741614266,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1988-Q4",88.4994579367313,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q1",89.3887577372741,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q2",89.5829274094263,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q3",87.0380242734532,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1989-Q4",85.233581607167,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q1",80.8156102867052,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q2",79.3589972189945,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q3",76.8410368923652,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1990-Q4",74.1416289282861,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q1",72.1884395815957,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q2",71.5730780439392,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q3",68.4913573294435,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1991-Q4",68.0575720530169,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q1",66.1721375565051,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q2",63.5726622626944,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q3",61.7597424516509,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1992-Q4",59.8267496147229,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q1",59.9871605307595,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q2",58.3695969723027,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q3",57.8713965584607,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1993-Q4",57.0665517087551,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q1",58.0635356820166,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q2",58.5454833927407,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q3",57.2930850085785,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1994-Q4",57.8461887377768,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q1",56.0740863131638,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q2",55.9824439716091,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q3",54.4252920641202,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1995-Q4",54.1647850911302,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q1",53.7845187507759,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q2",52.8749964081428,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q3",53.120404014305,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1996-Q4",55.875668656624,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q1",56.1717448433888,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q2",55.7362164002773,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q3",56.8047877657194,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1997-Q4",57.8373848313189,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q1",59.6659705029605,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q2",61.5636932357426,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q3",63.2931787827915,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1998-Q4",63.0826652747629,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q1",64.7587301608542,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q2",63.5832998344777,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q3",66.6037025430495,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","1999-Q4",67.4287479161691,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q1",69.9685253480526,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q2",71.9701444940013,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q3",71.0477876184896,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2000-Q4",73.0130581058719,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q1",72.6497665993162,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q2",74.3400595151749,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q3",75.8325204294098,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2001-Q4",74.7206641051293,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q1",77.4167156195031,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q2",81.5207216260821,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q3",86.5065878683777,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2002-Q4",90.8945840368511,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q1",93.1524842896727,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q2",94.0167490112276,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q3",94.6954221119184,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2003-Q4",96.0305281326744,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q1",97.6673157799184,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q2",100.952151155757,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q3",103.309367912766,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2004-Q4",104.462790902278,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q1",104.520630127673,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q2",104.861896102862,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q3",105.092450806514,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2005-Q4",105.813276632087,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q1",106.952981027766,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q2",108.507072988866,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q3",108.880873296803,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2006-Q4",111.621288007679,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q1",112.767914908991,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q2",114.783650614268,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q3",114.969115398207,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2007-Q4",116.017390261541,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q1",115.203652134949,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q2",110.093366167818,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q3",105.01960415657,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2008-Q4",98.1403783053275,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q1",95.8115421857875,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q2",93.1901538901473,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q3",95.9399396292353,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2009-Q4",98.6804265517778,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q1",100.603422540248,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q2",100.142502541733,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q3",100.309790953465,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2010-Q4",99.3299426659334,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q1",100.21503505431,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q2",97.820404619508,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q3",97.2129439014061,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2011-Q4",97.4524674210114,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q1",95.7914509815502,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q2",95.2252156684648,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q3",95.1626749188826,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2012-Q4",95.3158287609384,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q1",95.9238765380126,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q2",94.1734090753511,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q3",93.2426037424638,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2013-Q4",94.305572076544,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q1",96.907679113997,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q2",98.4509535634341,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q3",100.715190550877,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2014-Q4",101.128401764848,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q1",100.537236640344,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q2",99.2372620065373,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q3",98.7066061851349,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2015-Q4",101.518895167984,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q1",104.336508515467,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q2",105.213501511605,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q3",106.202428759793,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2016-Q4",108.000773204547,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q1",109.517904402582,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q2",107.404420362053,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q3",108.341536506091,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2017-Q4",108.899351456177,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q1",108.09526862485,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q2",108.774403126104,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q3",108.879486494643,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2018-Q4",107.444574970921,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q1",107.653682099649,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q2",105.369849235282,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q3",105.526092880051,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2019-Q4",105.27901029451,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q1",108.423532664355,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q2",109.764101870164,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q3",108.843483113292,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2020-Q4",112.784945595932,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q1",115.063731773101,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q2",115.880074607924,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q3",115.495667184188,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2021-Q4",117.693575595975,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q1",121.02799565821,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q2",121.123474932096,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q3",121.639478914153,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2022-Q4",118.496778637776,
"GBR","HOUSECOST","PRICEINCOME","IDX2015","Q","2023-Q1",117.224022152816,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1968-Q2",49.7530036805598,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1968-Q3",49.6835557835544,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1968-Q4",49.7358053197841,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1969-Q1",50.110100218171,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1969-Q2",50.8805023422733,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1969-Q3",49.6489637377951,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1969-Q4",50.1316835850638,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q1",49.6149196501785,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q2",49.2234733705628,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q3",49.5665549820983,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1970-Q4",49.1656191089897,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q1",49.5828777554996,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q2",49.6340699746752,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q3",50.6483461074121,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1971-Q4",52.4744417059065,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q1",54.9712773250743,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q2",58.5796656328816,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q3",64.6097200801933,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1972-Q4",66.0549557156013,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q1",72.493311962588,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q2",75.6384573052155,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q3",77.3045415911415,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1973-Q4",75.8200292073482,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q1",74.7019241987873,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q2",72.6256006942998,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q3",71.8904752785292,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1974-Q4",71.7196933432624,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q1",69.9315223186056,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q2",64.9100275580392,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q3",63.3751778039022,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1975-Q4",62.1532596095635,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q1",62.4694012272656,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q2",62.8205325522122,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q3",62.079209275657,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1976-Q4",60.3220556633404,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q1",58.8656076630743,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q2",57.9244384824346,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q3",58.5486215996275,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1977-Q4",59.8811759513377,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q1",61.6851366287598,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q2",63.4908720000019,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q3",64.1974069677775,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1978-Q4",65.9594043467049,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q1",66.31748891755,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q2",67.9940590881075,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q3",68.7839242233579,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1979-Q4",71.106906398183,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q1",67.7452293103445,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q2",64.286111791349,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q3",63.665985131793,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1980-Q4",62.1011569447697,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q1",62.1869657235801,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q2",58.5852521916031,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q3",57.3096179341256,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1981-Q4",53.0913786105193,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q1",51.0843050925136,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q2",51.9625873756428,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q3",52.1037612162681,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1982-Q4",54.236621604106,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q1",56.8082299026048,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q2",57.6823887166548,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q3",57.0587416151821,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1983-Q4",56.8559075154533,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q1",56.7850069756143,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q2",58.4818620486292,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q3",57.1582954140491,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1984-Q4",56.325705302483,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q1",55.8335303332259,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q2",54.2683446763794,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q3",54.0511227824142,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1985-Q4",56.2708514684298,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q1",57.0003465265151,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q2",58.8827935640709,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q3",60.7058316575918,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1986-Q4",60.1284368247741,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q1",60.9587279643494,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q2",63.7529141065713,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q3",64.8893165475234,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1987-Q4",67.4365014623632,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q1",69.9880727740434,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q2",72.7414944722348,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q3",79.3737510159734,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1988-Q4",82.6883198003192,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q1",84.110584649774,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q2",84.745887836793,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q3",84.4914615462498,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1989-Q4",81.2877701175651,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q1",78.6826997933987,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q2",75.3079289400137,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q3",72.5342837047553,
"GBR","HOUSECOST","PRICERENT","IDX2015","Q","1990-Q4",70.5192274295042,
